"response_id","mobility_difficulty","rating"
"Gen2_10673","Walking or climbing stairs","4 - No difficulty"
"Gen2_10708","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10708","Remembering or concentrating","4 - No difficulty"
"Gen2_10708","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10708","Walking or climbing stairs","4 - No difficulty"
"Gen2_10725","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10725","Remembering or concentrating","4 - No difficulty"
"Gen2_10725","Seeing, even when wearing glasses","3 - Some difficulty"
"Gen2_10725","Walking or climbing stairs","3 - Some difficulty"
"Gen2_10731","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10731","Remembering or concentrating","4 - No difficulty"
"Gen2_10731","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10731","Walking or climbing stairs","4 - No difficulty"
"Gen2_10750","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10750","Remembering or concentrating","4 - No difficulty"
"Gen2_10750","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10750","Walking or climbing stairs","4 - No difficulty"
"Gen2_10755","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10755","Remembering or concentrating","4 - No difficulty"
"Gen2_10755","Seeing, even when wearing glasses","3 - Some difficulty"
"Gen2_10755","Walking or climbing stairs","4 - No difficulty"
"Gen2_10762","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10762","Remembering or concentrating","4 - No difficulty"
"Gen2_10762","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10762","Walking or climbing stairs","4 - No difficulty"
"Gen2_10763","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10763","Remembering or concentrating","4 - No difficulty"
"Gen2_10763","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10763","Walking or climbing stairs","4 - No difficulty"
"Gen2_10765","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10765","Remembering or concentrating","4 - No difficulty"
"Gen2_10765","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10765","Walking or climbing stairs","4 - No difficulty"
"Gen2_10769","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10769","Remembering or concentrating","4 - No difficulty"
"Gen2_10769","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10769","Walking or climbing stairs","4 - No difficulty"
"Gen2_10779","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10779","Remembering or concentrating","4 - No difficulty"
"Gen2_10779","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10779","Walking or climbing stairs","4 - No difficulty"
"Gen2_10802","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10802","Remembering or concentrating","4 - No difficulty"
"Gen2_10802","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10802","Walking or climbing stairs","4 - No difficulty"
"Gen2_10815","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10815","Remembering or concentrating","4 - No difficulty"
"Gen2_10815","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10815","Walking or climbing stairs","4 - No difficulty"
"Gen2_10822","Hearing, even if using a hearing device","Prefer not to say"
"Gen2_10822","Remembering or concentrating","Prefer not to say"
"Gen2_10822","Seeing, even when wearing glasses","Prefer not to say"
"Gen2_10822","Walking or climbing stairs","Prefer not to say"
"Gen2_10826","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10826","Remembering or concentrating","4 - No difficulty"
"Gen2_10826","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10826","Walking or climbing stairs","4 - No difficulty"
"Gen2_10832","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10832","Remembering or concentrating","4 - No difficulty"
"Gen2_10832","Seeing, even when wearing glasses","2 - A lot of difficulty"
"Gen2_10832","Walking or climbing stairs","4 - No difficulty"
"Gen2_10837","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10837","Remembering or concentrating","4 - No difficulty"
"Gen2_10837","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10837","Walking or climbing stairs","4 - No difficulty"
"Gen2_10839","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10839","Remembering or concentrating","4 - No difficulty"
"Gen2_10839","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10839","Walking or climbing stairs","4 - No difficulty"
"Gen2_10843","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10843","Remembering or concentrating","4 - No difficulty"
"Gen2_10843","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10843","Walking or climbing stairs","4 - No difficulty"
"Gen2_10851","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10851","Remembering or concentrating","4 - No difficulty"
"Gen2_10851","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10851","Walking or climbing stairs","4 - No difficulty"
"Gen2_10854","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10854","Remembering or concentrating","4 - No difficulty"
"Gen2_10854","Seeing, even when wearing glasses","3 - Some difficulty"
"Gen2_10854","Walking or climbing stairs","3 - Some difficulty"
"Gen2_10874","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10874","Remembering or concentrating","4 - No difficulty"
"Gen2_10874","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10874","Walking or climbing stairs","4 - No difficulty"
"Gen2_10875","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10875","Remembering or concentrating","4 - No difficulty"
"Gen2_10875","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10875","Walking or climbing stairs","4 - No difficulty"
"Gen2_10876","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10876","Remembering or concentrating","4 - No difficulty"
"Gen2_10876","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10876","Walking or climbing stairs","4 - No difficulty"
"Gen2_10879","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10879","Remembering or concentrating","4 - No difficulty"
"Gen2_10879","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10879","Walking or climbing stairs","4 - No difficulty"
"Gen2_10880","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10880","Remembering or concentrating","4 - No difficulty"
"Gen2_10880","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10880","Walking or climbing stairs","3 - Some difficulty"
"Gen2_10881","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10881","Remembering or concentrating","4 - No difficulty"
"Gen2_10881","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10881","Walking or climbing stairs","4 - No difficulty"
"Gen2_10885","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10885","Remembering or concentrating","4 - No difficulty"
"Gen2_10885","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10885","Walking or climbing stairs","4 - No difficulty"
"Gen2_10895","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10895","Remembering or concentrating","4 - No difficulty"
"Gen2_10895","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10895","Walking or climbing stairs","4 - No difficulty"
"Gen2_10901","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10901","Remembering or concentrating","4 - No difficulty"
"Gen2_10901","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10901","Walking or climbing stairs","4 - No difficulty"
"Gen2_10907","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10907","Remembering or concentrating","4 - No difficulty"
"Gen2_10907","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10907","Walking or climbing stairs","4 - No difficulty"
"Gen2_10909","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10909","Remembering or concentrating","4 - No difficulty"
"Gen2_10909","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10909","Walking or climbing stairs","4 - No difficulty"
"Gen2_10910","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10910","Remembering or concentrating","4 - No difficulty"
"Gen2_10910","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10910","Walking or climbing stairs","4 - No difficulty"
"Gen2_10911","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10911","Remembering or concentrating","4 - No difficulty"
"Gen2_10911","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10911","Walking or climbing stairs","4 - No difficulty"
"Gen2_10913","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10913","Remembering or concentrating","4 - No difficulty"
"Gen2_10913","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10913","Walking or climbing stairs","4 - No difficulty"
"Gen2_10931","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10931","Remembering or concentrating","4 - No difficulty"
"Gen2_10931","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10931","Walking or climbing stairs","4 - No difficulty"
"Gen2_10935","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10935","Remembering or concentrating","4 - No difficulty"
"Gen2_10935","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10935","Walking or climbing stairs","4 - No difficulty"
"Gen2_10947","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10947","Remembering or concentrating","4 - No difficulty"
"Gen2_10947","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10947","Walking or climbing stairs","4 - No difficulty"
"Gen2_10951","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10951","Remembering or concentrating","4 - No difficulty"
"Gen2_10951","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10951","Walking or climbing stairs","4 - No difficulty"
"Gen2_10958","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10958","Remembering or concentrating","4 - No difficulty"
"Gen2_10958","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10958","Walking or climbing stairs","4 - No difficulty"
"Gen2_10968","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10968","Remembering or concentrating","4 - No difficulty"
"Gen2_10968","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10968","Walking or climbing stairs","4 - No difficulty"
"Gen2_10992","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10992","Remembering or concentrating","4 - No difficulty"
"Gen2_10992","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10992","Walking or climbing stairs","4 - No difficulty"
"Gen2_10994","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_10994","Remembering or concentrating","3 - Some difficulty"
"Gen2_10994","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_10994","Walking or climbing stairs","4 - No difficulty"
"Gen2_11005","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_11005","Remembering or concentrating","4 - No difficulty"
"Gen2_11005","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_11005","Walking or climbing stairs","4 - No difficulty"
"Gen2_11012","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_11012","Remembering or concentrating","4 - No difficulty"
"Gen2_11012","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_11012","Walking or climbing stairs","4 - No difficulty"
"Gen2_11049","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_11049","Remembering or concentrating","4 - No difficulty"
"Gen2_11049","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_11049","Walking or climbing stairs","4 - No difficulty"
"Gen2_11083","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_11083","Remembering or concentrating","4 - No difficulty"
"Gen2_11083","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_11083","Walking or climbing stairs","4 - No difficulty"
"Gen2_11090","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_11090","Remembering or concentrating","4 - No difficulty"
"Gen2_11090","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_11090","Walking or climbing stairs","4 - No difficulty"
"Gen2_11091","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_11091","Remembering or concentrating","3 - Some difficulty"
"Gen2_11091","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_11091","Walking or climbing stairs","3 - Some difficulty"
"Gen2_11096","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_11096","Remembering or concentrating","4 - No difficulty"
"Gen2_11096","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_11096","Walking or climbing stairs","4 - No difficulty"
"Gen2_11102","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_11102","Remembering or concentrating","4 - No difficulty"
"Gen2_11102","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_11102","Walking or climbing stairs","4 - No difficulty"
"Gen2_1111","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_1111","Remembering or concentrating","3 - Some difficulty"
"Gen2_1111","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_1111","Walking or climbing stairs","4 - No difficulty"
"Gen2_11114","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_11114","Remembering or concentrating","4 - No difficulty"
"Gen2_11114","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_11114","Walking or climbing stairs","4 - No difficulty"
"Gen2_11118","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_11118","Remembering or concentrating","4 - No difficulty"
"Gen2_11118","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_11118","Walking or climbing stairs","4 - No difficulty"
"Gen2_11122","Hearing, even if using a hearing device","4 - No difficulty"
"Gen2_11122","Remembering or concentrating","4 - No difficulty"
"Gen2_11122","Seeing, even when wearing glasses","4 - No difficulty"
"Gen2_11122","Walking or climbing stairs","4 - No difficulty"
"Gen2_11127","Hearing, even if using a hearing device","4 - No difficulty"
