"response_id","visited_before_or_after","country","nights"
"GEN24_1096815","After","Australia",13
"GEN24_1096847","After","Canada",1
"GEN24_1096847","Before","Canada",1
"GEN24_1096860","Before","Canada",60
"GEN24_1096860","Before","China, People's Republic of",10
"GEN24_1096877","Before","Australia",7
"GEN24_1096877","Before","Japan",24
"GEN24_1096877","Before","Korea, Republic of",5
"GEN24_1096877","Before","Thailand",10
"GEN24_1096877","Before","United States of America",27
"GEN24_1096879","Before","Australia",7
"GEN24_1096883","After","Singapore",1
"GEN24_1096883","Before","Australia",90
"GEN24_1096883","Before","Malaysia",5
"GEN24_1096883","Before","Thailand",7
"GEN24_1096891","Before","Fiji",5
"GEN24_1096914","Before","Australia",1
"GEN24_1096925","After","Hong Kong (Special Administrative Region)",1
"GEN24_1096934","Before","Singapore",3
"GEN24_1096979","After","United States of America",1
"GEN24_1096979","Before","Australia",15
"GEN24_1096979","Before","United States of America",1
"GEN24_1096981","Before","Australia",14
"GEN24_1096999","After","Canada",1
"GEN24_1096999","Before","Canada",1
"GEN24_1097032","Before","Australia",10
"GEN24_1097034","Before","Australia",9
"GEN24_1097037","Before","Australia",5
"GEN24_1097040","After","England",1
"GEN24_1097040","After","Singapore",3
"GEN24_1097040","Before","Australia",21
"GEN24_1097040","Before","England",3
"GEN24_1097040","Before","Thailand",4
"GEN24_1097069","After","Australia",7
"GEN24_1097096","After","Singapore",10
"GEN24_1097096","Before","Singapore",2
"GEN24_1097107","After","Australia",3
"GEN24_1097108","After","Australia",7
"GEN24_1097117","Before","Australia",3
"GEN24_1097163","Before","United Arab Emirates",1
"GEN24_1097181","After","Australia",4
"GEN24_1097187","Before","Singapore",5
"GEN24_1097189","After","Australia",10
"GEN24_1097216","Before","Australia",28
"GEN24_1097223","Before","Australia",6
"GEN24_1097226","After","China, People's Republic of",1
"GEN24_1097226","Before","China, People's Republic of",1
"GEN24_1097245","Before","England",4
"GEN24_1097245","Before","Thailand",10
"GEN24_1097258","After","Australia",10
"GEN24_1097258","Before","Australia",10
"GEN24_1097273","After","Japan",8
"GEN24_1097273","Before","United States of America",4
"GEN24_1097309","Before","Australia",19
"GEN24_1097309","Before","Singapore",4
"GEN24_1097315","Before","Singapore",4
"GEN24_1097329","After","Australia",90
"GEN24_1097329","Before","Australia",50
"GEN24_1097359","Before","Indonesia",3
"GEN24_1097403","After","Cook Islands",6
"GEN24_1097403","Before","Australia",6
"GEN24_1097403","Before","Cook Islands",6
"GEN24_1097471","After","Australia",4
"GEN24_1097486","After","Australia",10
"GEN24_1097486","Before","England",20
"GEN24_1097510","After","Australia",10
"GEN24_1097520","Before","Australia",10
"GEN24_1097545","Before","Australia",12
"GEN24_1097554","After","Hong Kong (Special Administrative Region)",2
"GEN24_1097614","Before","Iceland",16
"GEN24_1097614","Before","Taiwan",8
"GEN24_1097617","After","Japan",23
"GEN24_1097617","After","Korea, Republic of",4
"GEN24_1097617","After","Thailand",8
"GEN24_1097622","After","Japan",27
"GEN24_1097622","Before","Singapore",4
"GEN24_1097666","After","Australia",5
"GEN24_1097681","Before","Australia",6
"GEN24_1097699","After","Singapore",4
"GEN24_1097737","After","New Caledonia",2
"GEN24_1097737","After","Vanuatu",1
"GEN24_1097750","After","Singapore",2
"GEN24_1097750","Before","Singapore",2
"GEN24_1097763","Before","Australia",13
"GEN24_1097805","After","Canada",10
"GEN24_1097805","Before","China, People's Republic of",5
"GEN24_1097826","After","Qatar",1
"GEN24_1097922","After","China, People's Republic of",1
"GEN24_1097922","Before","China, People's Republic of",1
"GEN24_1097942","After","Canada",1
"GEN24_1097961","After","Australia",4
"GEN24_1097980","After","Korea, Democratic People's Republic of",1
"GEN24_1097992","After","Australia",1
"GEN24_1097992","Before","Australia",13
"GEN24_1098005","Before","Qatar",1
"GEN24_1098012","After","Hong Kong (Special Administrative Region)",2
"GEN24_1098020","Before","South Africa",3
"GEN24_1098050","After","Australia",30
"GEN24_1098050","Before","Australia",7
"GEN24_1098060","After","Australia",1
"GEN24_1098060","Before","Australia",2
"GEN24_1098067","After","United Arab Emirates",2
"GEN24_1098067","Before","United Arab Emirates",2
"GEN24_1098070","After","Australia",5
"GEN24_1098070","Before","Japan",1
"GEN24_1098091","After","Australia",20
"GEN24_1098091","Before","Switzerland",3
"GEN24_1098161","After","Indonesia",24
"GEN24_1098161","After","Italy",9
"GEN24_1098161","After","Philippines",20
"GEN24_1098161","After","Singapore",2
"GEN24_1098161","Before","Australia",25
"GEN24_1098189","After","Ireland",1
"GEN24_1098189","Before","Denmark",1
"GEN24_1098225","After","Australia",1
"GEN24_1098225","Before","Australia",4
"GEN24_1098247","After","Australia",13
"GEN24_1098260","After","Canada",1
"GEN24_1098261","Before","Japan",10
"GEN24_1098289","After","Australia",1
"GEN24_1098340","After","Australia",15
"GEN24_1098341","After","Australia",3
"GEN24_1098341","Before","Singapore",2
"GEN24_1098345","After","Australia",4
"GEN24_1098356","Before","Australia",3
"GEN24_1098379","After","Australia",1
"GEN24_1098445","Before","Singapore",7
"GEN24_1098446","Before","Australia",60
"GEN24_1098446","Before","Singapore",4
"GEN24_1098481","Before","Australia",14
"GEN24_1098529","Before","Switzerland",1
"GEN24_1098533","After","Singapore",1
"GEN24_1098534","After","Singapore",1
"GEN24_1098554","After","Australia",4
"GEN24_1098554","After","Fiji",5
"GEN24_1098560","After","Fiji",3
"GEN24_1098560","Before","Australia",28
"GEN24_1098591","After","United States of America",3
"GEN24_1098591","Before","United States of America",1
"GEN24_1098593","After","Qatar",1
"GEN24_1098600","After","Fiji",4
"GEN24_1098600","Before","Australia",10
"GEN24_1098648","Before","Australia",7
"GEN24_1098669","After","United States of America",1
"GEN24_1098669","Before","United States of America",2
"GEN24_1098690","After","Singapore",3
"GEN24_1098690","Before","Australia",8
"GEN24_1098690","Before","Singapore",3
"GEN24_1098690","Before","United Arab Emirates",4
"GEN24_1098692","After","Singapore",3
"GEN24_1098723","After","Australia",40
"GEN24_1098723","After","Indonesia",5
"GEN24_1098723","Before","Malaysia",5
"GEN24_1098723","Before","Samoa",14
"GEN24_1098723","Before","Tonga",2
"GEN24_1098726","After","Singapore",4
"GEN24_1098736","After","Australia",5
"GEN24_1098736","After","Fiji",5
"GEN24_1098736","Before","Australia",29
"GEN24_1098736","Before","Canada",20
"GEN24_1098736","Before","England",10
"GEN24_1098736","Before","United States of America",20
"GEN24_1098750","Before","Australia",7
"GEN24_1098775","Before","Singapore",4
"GEN24_1098790","Before","Australia",65
"GEN24_1098792","After","Australia",7
"GEN24_1098792","Before","Canada",42
"GEN24_1098794","Before","Australia",21
"GEN24_1098801","Before","Fiji",7
"GEN24_1098805","Before","China, People's Republic of",3
"GEN24_1098808","After","Australia",2
"GEN24_1098808","Before","Australia",3
"GEN24_1098816","Before","Australia",17
"GEN24_1098824","After","Australia",1
"GEN24_1098824","After","Cambodia",6
"GEN24_1098824","After","Malaysia",6
"GEN24_1098824","After","Thailand",28
"GEN24_1098824","Before","Indonesia",55
"GEN24_1098824","Before","Philippines",30
"GEN24_1098849","After","Australia",6
"GEN24_1098849","After","Singapore",1
"GEN24_1098849","Before","Singapore",4
"GEN24_1098857","Before","Australia",10
"GEN24_1098867","Before","Singapore",4
"GEN24_1098884","After","Malaysia",12
"GEN24_1098892","Before","Australia",1
"GEN24_1098908","After","Northern Ireland",1
"GEN24_1098909","After","Qatar",1
"GEN24_1098942","After","Hong Kong (Special Administrative Region)",1
"GEN24_1098942","Before","Hong Kong (Special Administrative Region)",3
"GEN24_1098957","After","Fiji",6
"GEN24_1098957","Before","Singapore",3
"GEN24_1098961","Before","Australia",4
"GEN24_1098991","Before","Australia",3
"GEN24_1098996","After","Singapore",1
"GEN24_1098996","Before","Australia",7
"GEN24_1099006","Before","Singapore",2
"GEN24_1099016","Before","Australia",10
"GEN24_1099016","Before","United Arab Emirates",2
"GEN24_1099049","After","Australia",31
"GEN24_1099049","Before","England",3
"GEN24_1099063","After","Australia",18
"GEN24_1099084","After","Australia",15
"GEN24_1099088","After","Australia",14
"GEN24_1099088","After","Indonesia",45
"GEN24_1099088","After","Thailand",30
"GEN24_1099088","After","Viet Nam",30
"GEN24_1099097","After","Fiji",11
"GEN24_1099138","After","Iceland",12
"GEN24_1099138","Before","Australia",7
"GEN24_1099138","Before","England",21
"GEN24_1099138","Before","Japan",7
"GEN24_1099138","Before","Turkey",12
"GEN24_1099165","After","French Polynesia",7
"GEN24_1099274","Before","Singapore",1
"GEN24_1099283","After","Australia",1
"GEN24_1099283","Before","Australia",37
"GEN24_1099283","Before","Indonesia",15
"GEN24_1099283","Before","Saudi Arabia",60
"GEN24_1099293","After","Australia",1
"GEN24_1099293","Before","Australia",1
"GEN24_1099302","After","Australia",14
"GEN24_1099389","Before","Australia",4
"GEN24_1099389","Before","Japan",4
"GEN24_1099429","After","Hong Kong (Special Administrative Region)",1
"GEN24_1099429","After","Thailand",10
"GEN24_1099429","Before","Qatar",1
"GEN24_1099481","After","Netherlands",1
"GEN24_1099481","Before","Netherlands",5
"GEN24_1099483","Before","Japan",10
"GEN24_1099635","Before","United Arab Emirates",1
"GEN24_1099641","After","Australia",2
"GEN24_1099647","Before","England",14
"GEN24_1099647","Before","France",10
"GEN24_1099647","Before","Portugal",9
"GEN24_1099647","Before","United States of America",21
"GEN24_1099656","Before","Australia",9
"GEN24_1099658","Before","Australia",6
"GEN24_1099658","Before","Singapore",3
"GEN24_1099661","Before","Australia",20
"GEN24_1099667","Before","Singapore",2
"GEN24_1099676","After","Fiji",13
"GEN24_1099747","After","Australia",16
"GEN24_1099747","After","Singapore",4
"GEN24_1099747","Before","Australia",3
"GEN24_1099747","Before","Japan",18
"GEN24_1099785","After","Australia",2
"GEN24_1099799","Before","Philippines",9
"GEN24_1099805","Before","India",60
"GEN24_1099809","After","United States of America",2
"GEN24_1099809","Before","United States of America",17
"GEN24_1099816","Before","Australia",90
"GEN24_1099830","After","China, People's Republic of",3
"GEN24_1099830","Before","Australia",3
"GEN24_1099830","Before","Singapore",3
"GEN24_1099840","After","Japan",5
"GEN24_1099840","Before","Thailand",5
"GEN24_1099854","After","Qatar",7
"GEN24_1099854","After","Thailand",4
"GEN24_1099854","Before","Indonesia",3
"GEN24_1099854","Before","Malaysia",3
"GEN24_1099854","Before","United Arab Emirates",8
"GEN24_1099866","Before","Singapore",2
"GEN24_1099867","After","Singapore",1
"GEN24_1099867","Before","Japan",6
"GEN24_1099919","After","Hong Kong (Special Administrative Region)",5
"GEN24_1099919","Before","Fiji",3
"GEN24_1099959","After","Australia",14
"GEN24_1099966","After","Australia",28
"GEN24_1100008","Before","Fiji",6
"GEN24_1100025","Before","Australia",2
"GEN24_1100028","Before","Australia",3
"GEN24_1100040","Before","Qatar",1
"GEN24_1100056","After","Hong Kong (Special Administrative Region)",1
"GEN24_1100058","After","South Africa",1
"GEN24_1100058","Before","South Africa",1
"GEN24_1100080","After","United States of America",4
"GEN24_1100080","Before","Canada",2
"GEN24_1100080","Before","United States of America",17
"GEN24_1100088","Before","Australia",1
"GEN24_1100106","After","Australia",1
"GEN24_1100106","Before","Australia",1
"GEN24_1100111","After","United Arab Emirates",1
"GEN24_1100111","Before","England",1
"GEN24_1100111","Before","United Arab Emirates",1
"GEN24_1100151","After","Australia",1
"GEN24_1100151","Before","Australia",1
"GEN24_1100178","Before","Australia",7
"GEN24_1100180","Before","Japan",70
"GEN24_1100192","After","Fiji",1
"GEN24_1100192","Before","Fiji",1
"GEN24_1100247","After","Australia",13
"GEN24_1100247","After","Fiji",3
"GEN24_1100256","Before","Singapore",1
"GEN24_1100329","After","Canada",1
"GEN24_1100329","Before","Canada",2
"GEN24_1100382","After","Cook Islands",9
"GEN24_1100384","After","Australia",1
"GEN24_1100384","Before","Australia",1
"GEN24_1100386","Before","Korea, Republic of",5
"GEN24_1100465","After","Qatar",1
"GEN24_1100468","Before","Australia",1
"GEN24_1100484","After","Australia",7
"GEN24_1100484","Before","Australia",16
"GEN24_1100495","After","Australia",1
"GEN24_1100500","Before","Indonesia",7
"GEN24_1100500","Before","Japan",10
"GEN24_1100500","Before","Malaysia",10
"GEN24_1100500","Before","Thailand",20
"GEN24_1100501","Before","Australia",6
"GEN24_1100512","Before","Australia",7
"GEN24_1100520","After","Cambodia",6
"GEN24_1100520","After","Laos",2
"GEN24_1100520","After","Thailand",7
"GEN24_1100520","After","Viet Nam",3
"GEN24_1100554","Before","Switzerland",1
"GEN24_1100579","After","Australia",10
"GEN24_1100579","After","United Arab Emirates",2
"GEN24_1100579","Before","Australia",12
"GEN24_1100579","Before","United Arab Emirates",2
"GEN24_1100587","After","Korea, Republic of",8
"GEN24_1100587","Before","Australia",40
"GEN24_1100624","Before","Australia",35
"GEN24_1100626","After","Australia",1
"GEN24_1100635","After","Singapore",1
"GEN24_1100643","After","Turkey",7
"GEN24_1100643","Before","Turkey",1
"GEN24_1100648","Before","Australia",9
"GEN24_1100659","After","Australia",3
"GEN24_1100659","Before","Australia",8
"GEN24_1100667","After","Australia",7
"GEN24_1100667","Before","Australia",5
"GEN24_1100667","Before","Singapore",3
"GEN24_1100679","After","United States of America",3
"GEN24_1100679","Before","Singapore",4
"GEN24_1100684","Before","England",30
"GEN24_1100717","After","Canada",8
"GEN24_1100755","After","Samoa",7
"GEN24_1100770","Before","Qatar",3
"GEN24_1100774","After","England",1
"GEN24_1100774","After","Qatar",1
"GEN24_1100774","Before","England",1
"GEN24_1100774","Before","Qatar",1
"GEN24_1100795","Before","Australia",15
"GEN24_1100795","Before","Cambodia",7
"GEN24_1100795","Before","Indonesia",5
"GEN24_1100795","Before","Thailand",21
"GEN24_1100795","Before","Viet Nam",21
"GEN24_1100839","After","Australia",80
"GEN24_1100839","Before","Australia",80
"GEN24_1100862","After","Singapore",4
"GEN24_1100862","Before","Australia",99
"GEN24_1100862","Before","Cambodia",10
"GEN24_1100862","Before","Indonesia",21
"GEN24_1100862","Before","Thailand",30
"GEN24_1100862","Before","Viet Nam",30
"GEN24_1100884","After","Australia",14
"GEN24_1100900","Before","Australia",5
"GEN24_1100905","Before","Australia",18
"GEN24_1100935","After","Samoa",7
"GEN24_1100949","After","Australia",21
"GEN24_1100949","Before","England",1
"GEN24_1100949","Before","Malaysia",1
"GEN24_1100949","Before","Viet Nam",21
"GEN24_1101043","Before","Singapore",2
"GEN24_1101106","After","Australia",7
"GEN24_1101106","Before","Australia",7
"GEN24_1101203","After","Japan",10
"GEN24_1101204","Before","Australia",1
"GEN24_1101219","Before","Australia",11
"GEN24_1101232","Before","Scotland",1
"GEN24_1101234","After","Australia",1
"GEN24_1101234","Before","Australia",8
"GEN24_1101249","Before","Singapore",4
"GEN24_1101257","Before","Australia",14
"GEN24_1101289","After","China, People's Republic of",1
"GEN24_1101291","Before","Argentina",30
"GEN24_1101297","After","United States of America",1
"GEN24_1101297","Before","United States of America",1
"GEN24_1101301","Before","Vanuatu",49
"GEN24_1101307","After","Singapore",2
"GEN24_1101307","Before","Australia",16
"GEN24_1101307","Before","Singapore",1
"GEN24_1101311","Before","Singapore",1
"GEN24_1101318","Before","Australia",30
"GEN24_1101320","Before","Singapore",2
"GEN24_1101356","After","Australia",30
"GEN24_1101356","Before","Australia",30
"GEN24_1101393","After","United States of America",1
"GEN24_1101393","Before","United States of America",1
"GEN24_1101395","Before","Australia",7
"GEN24_1101403","Before","Greece",17
"GEN24_1101425","After","Australia",1
"GEN24_1101451","After","Japan",10
"GEN24_1101451","After","Peru",9
"GEN24_1101451","Before","Australia",9
"GEN24_1101499","Before","Australia",1
