response_id,mobility_hearing_even_if_using_a_hearing_device,mobility_remembering_or_concentrating,mobility_seeing_even_when_wearing_glasses,mobility_walking_or_climbing_stairs
GEN24_1096600,4,4,4,4
GEN24_1096603,4,4,4,4
GEN24_1096606,4,4,4,4
GEN24_1096611,4,4,4,4
GEN24_1096613,4,4,4,4
GEN24_1096625,4,4,4,4
GEN24_1096627,4,4,4,4
GEN24_1096628,4,4,4,4
GEN24_1096636,4,4,4,4
GEN24_1096637,4,4,3,3
GEN24_1096638,4,4,4,4
GEN24_1096645,4,4,4,4
GEN24_1096647,4,4,4,4
GEN24_1096650,4,4,4,4
GEN24_1096655,4,4,4,3
GEN24_1096657,4,4,4,4
GEN24_1096661,4,4,4,4
GEN24_1096679,4,4,4,4
GEN24_1096685,4,4,4,4
GEN24_1096694,4,4,4,4
GEN24_1096698,4,4,4,4
GEN24_1096700,4,4,4,4
GEN24_1096705,4,4,4,4
GEN24_1096708,4,4,4,3
GEN24_1096713,4,4,4,4
GEN24_1096714,4,4,4,4
GEN24_1096715,4,4,4,4
GEN24_1096720,4,4,4,4
GEN24_1096723,4,4,4,4
GEN24_1096731,4,4,4,4
GEN24_1096732,4,4,4,4
GEN24_1096736,4,4,4,4
GEN24_1096737,4,4,4,4
GEN24_1096738,4,4,4,4
GEN24_1096739,4,4,4,4
GEN24_1096751,4,4,4,4
GEN24_1096752,4,4,4,4
GEN24_1096758,4,4,4,4
GEN24_1096763,4,4,4,4
GEN24_1096766,4,4,4,4
GEN24_1096777,4,4,4,4
GEN24_1096778,4,4,4,4
GEN24_1096791,4,4,4,4
GEN24_1096795,4,4,4,4
GEN24_1096800,4,4,4,4
GEN24_1096806,4,4,3,4
GEN24_1096807,4,3,3,3
GEN24_1096812,4,4,4,4
GEN24_1096813,4,4,4,4
GEN24_1096815,4,4,4,4
GEN24_1096823,4,4,4,4
GEN24_1096828,4,4,4,4
GEN24_1096834,4,4,4,4
GEN24_1096835,3,4,4,4
GEN24_1096836,4,4,3,4
GEN24_1096840,2,4,3,3
GEN24_1096846,4,4,4,4
GEN24_1096847,4,4,4,4
GEN24_1096848,4,4,4,4
GEN24_1096851,4,4,4,4
GEN24_1096853,4,4,4,4
GEN24_1096859,4,4,4,4
GEN24_1096860,4,4,4,4
GEN24_1096868,4,3,4,4
GEN24_1096869,4,4,4,4
GEN24_1096877,4,4,4,4
GEN24_1096879,4,4,4,4
GEN24_1096883,4,4,4,4
GEN24_1096886,4,4,4,4
GEN24_1096891,4,4,4,4
GEN24_1096892,4,4,4,4
GEN24_1096897,4,4,4,4
GEN24_1096900,4,4,4,4
GEN24_1096903,4,4,4,4
GEN24_1096906,4,4,4,4
GEN24_1096907,4,4,4,4
GEN24_1096914,4,4,4,4
GEN24_1096922,4,4,4,4
GEN24_1096925,3,4,4,4
GEN24_1096934,4,4,4,4
GEN24_1096937,4,4,4,4
GEN24_1096943,4,4,4,3
GEN24_1096954,4,4,4,3
GEN24_1096957,4,4,4,3
GEN24_1096970,4,4,4,4
GEN24_1096975,4,4,4,4
GEN24_1096979,4,4,4,4
GEN24_1096981,4,4,4,4
GEN24_1096988,4,4,4,4
GEN24_1096991,4,4,4,4
GEN24_1096992,4,4,4,4
GEN24_1096999,4,4,3,4
GEN24_1097008,4,4,4,4
GEN24_1097010,4,4,4,4
GEN24_1097012,4,4,4,4
GEN24_1097021,4,4,4,4
GEN24_1097032,4,4,4,4
GEN24_1097034,4,4,4,4
GEN24_1097037,4,4,4,4
GEN24_1097040,4,4,4,4
GEN24_1097042,4,4,3,3
GEN24_1097047,4,4,4,4
GEN24_1097049,3,4,3,3
GEN24_1097055,4,4,4,4
GEN24_1097060,4,4,3,3
GEN24_1097066,4,4,4,3
GEN24_1097069,4,4,4,4
GEN24_1097077,4,4,4,4
GEN24_1097081,4,4,4,4
GEN24_1097082,4,4,4,3
GEN24_1097096,4,4,4,4
GEN24_1097107,4,4,4,4
GEN24_1097108,4,4,4,4
GEN24_1097112,4,4,4,4
GEN24_1097113,4,4,4,4
GEN24_1097114,4,4,4,4
GEN24_1097117,4,4,4,4
GEN24_1097118,4,4,4,3
GEN24_1097124,4,4,4,4
GEN24_1097132,4,4,4,4
GEN24_1097139,4,4,4,4
GEN24_1097144,4,4,4,3
GEN24_1097149,4,4,4,4
GEN24_1097154,4,3,4,3
GEN24_1097163,4,4,4,4
GEN24_1097165,4,4,4,4
GEN24_1097166,4,4,4,4
GEN24_1097169,4,4,4,4
GEN24_1097172,4,4,4,4
GEN24_1097173,4,4,4,3
GEN24_1097176,4,4,4,4
GEN24_1097177,4,4,4,4
GEN24_1097178,4,4,4,4
GEN24_1097181,4,3,4,4
GEN24_1097183,4,4,4,3
GEN24_1097186,4,4,4,4
GEN24_1097187,4,4,3,3
GEN24_1097189,4,4,4,4
GEN24_1097195,4,4,4,4
GEN24_1097203,4,4,4,4
GEN24_1097205,4,4,4,4
GEN24_1097210,4,4,4,4
GEN24_1097216,4,4,4,4
GEN24_1097218,4,3,4,4
GEN24_1097223,4,4,4,4
GEN24_1097225,4,4,3,4
GEN24_1097226,4,4,4,4
GEN24_1097245,4,4,4,4
GEN24_1097251,4,4,4,4
GEN24_1097255,4,4,4,3
GEN24_1097258,4,4,4,4
GEN24_1097259,2,2,3,2
GEN24_1097264,4,4,4,4
GEN24_1097265,4,4,4,4
GEN24_1097272,4,4,4,4
GEN24_1097273,3,4,4,4
GEN24_1097285,2,4,3,3
GEN24_1097287,4,4,4,4
GEN24_1097291,4,4,4,4
GEN24_1097297,4,4,4,4
GEN24_1097300,4,4,3,4
GEN24_1097309,4,4,4,4
GEN24_1097312,4,4,4,4
GEN24_1097313,4,4,4,4
GEN24_1097314,3,4,3,4
GEN24_1097315,4,4,4,3
GEN24_1097317,4,4,4,4
GEN24_1097329,4,4,4,4
GEN24_1097336,4,4,4,4
GEN24_1097345,4,4,4,4
GEN24_1097349,4,4,4,3
GEN24_1097357,4,4,4,4
GEN24_1097359,4,4,4,4
GEN24_1097363,4,4,4,4
GEN24_1097366,4,4,4,4
GEN24_1097368,4,4,4,4
GEN24_1097372,4,4,4,4
GEN24_1097379,4,4,4,3
GEN24_1097388,4,4,4,4
GEN24_1097390,4,4,4,2
GEN24_1097393,4,4,4,4
GEN24_1097403,4,3,4,4
GEN24_1097406,4,4,4,4
GEN24_1097421,4,4,4,4
GEN24_1097423,4,4,4,4
GEN24_1097425,4,4,4,4
GEN24_1097427,4,4,4,4
GEN24_1097429,4,4,4,4
GEN24_1097437,4,4,4,4
GEN24_1097440,4,4,4,4
GEN24_1097442,4,4,4,4
GEN24_1097445,3,3,3,3
GEN24_1097447,4,4,4,4
GEN24_1097451,4,4,4,4
GEN24_1097461,4,4,4,4
GEN24_1097466,4,4,4,4
GEN24_1097471,4,4,4,4
GEN24_1097477,4,4,4,4
GEN24_1097482,4,4,4,4
GEN24_1097486,4,4,4,4
GEN24_1097491,4,4,4,4
GEN24_1097502,4,4,4,4
GEN24_1097508,4,4,4,4
GEN24_1097510,4,3,4,4
GEN24_1097515,4,4,4,3
GEN24_1097518,4,4,4,4
GEN24_1097520,4,4,4,4
GEN24_1097521,4,4,4,4
GEN24_1097535,4,4,4,4
GEN24_1097537,4,4,4,4
GEN24_1097542,4,4,4,4
GEN24_1097545,4,4,4,4
GEN24_1097554,4,4,4,4
GEN24_1097559,3,4,4,4
GEN24_1097561,4,4,4,4
GEN24_1097569,4,4,4,4
GEN24_1097571,4,4,4,4
GEN24_1097575,4,4,4,4
GEN24_1097581,4,4,4,4
GEN24_1097588,4,4,4,4
GEN24_1097591,4,4,4,4
GEN24_1097594,4,4,4,4
GEN24_1097603,4,4,4,4
GEN24_1097604,4,4,4,4
GEN24_1097610,4,4,4,4
GEN24_1097614,4,3,4,4
GEN24_1097616,4,4,4,4
GEN24_1097617,4,4,4,4
GEN24_1097618,3,3,4,3
GEN24_1097622,4,4,4,4
GEN24_1097637,4,3,4,4
GEN24_1097638,4,4,4,4
GEN24_1097640,4,4,4,4
GEN24_1097642,4,4,4,4
GEN24_1097660,4,4,4,4
GEN24_1097661,4,4,4,4
GEN24_1097666,4,4,4,4
GEN24_1097670,4,4,4,4
GEN24_1097671,4,4,4,4
GEN24_1097681,4,4,4,4
GEN24_1097682,3,4,4,4
GEN24_1097685,4,4,4,4
GEN24_1097687,4,4,4,4
GEN24_1097689,4,3,4,3
GEN24_1097699,4,4,4,4
GEN24_1097704,4,4,4,3
GEN24_1097706,4,4,4,4
GEN24_1097707,3,4,4,4
GEN24_1097711,4,4,4,4
GEN24_1097716,4,4,4,4
GEN24_1097719,4,4,4,4
GEN24_1097721,4,4,4,4
GEN24_1097729,4,4,4,4
GEN24_1097735,4,4,4,4
GEN24_1097737,4,4,4,4
GEN24_1097750,4,4,4,4
GEN24_1097751,4,4,4,4
GEN24_1097763,4,4,4,4
GEN24_1097764,4,4,4,4
GEN24_1097768,3,3,4,4
GEN24_1097770,1,1,4,4
GEN24_1097799,4,4,4,4
GEN24_1097805,4,4,4,4
GEN24_1097815,4,4,4,2
GEN24_1097819,4,4,4,3
GEN24_1097826,4,4,4,4
GEN24_1097831,4,4,4,4
GEN24_1097835,3,4,4,4
GEN24_1097838,4,4,4,4
GEN24_1097878,4,4,4,4
GEN24_1097882,4,4,4,4
GEN24_1097887,4,4,4,3
GEN24_1097897,4,3,3,3
GEN24_1097912,4,4,3,4
GEN24_1097922,4,4,4,4
GEN24_1097925,4,4,4,4
GEN24_1097942,4,4,4,4
GEN24_1097961,4,4,4,4
GEN24_1097980,4,4,4,4
GEN24_1097986,4,3,4,4
GEN24_1097992,4,4,4,4
GEN24_1097997,4,4,4,4
GEN24_1097999,4,4,4,4
GEN24_1098000,4,4,4,3
GEN24_1098005,4,4,4,4
GEN24_1098012,4,4,4,4
GEN24_1098013,4,4,3,4
GEN24_1098020,4,4,3,4
GEN24_1098026,4,4,4,4
GEN24_1098028,4,4,4,4
GEN24_1098037,4,4,4,4
GEN24_1098038,4,4,4,4
GEN24_1098040,4,3,3,4
GEN24_1098050,4,4,4,4
GEN24_1098059,4,4,4,4
GEN24_1098060,4,4,4,4
GEN24_1098067,4,4,4,4
GEN24_1098070,4,4,4,4
GEN24_1098091,4,2,4,4
GEN24_1098095,4,4,4,4
GEN24_1098097,4,4,2,4
GEN24_1098160,4,3,4,4
GEN24_1098161,4,4,4,4
GEN24_1098162,4,4,4,3
GEN24_1098164,4,4,4,4
GEN24_1098168,4,4,4,4
GEN24_1098172,4,4,4,4
GEN24_1098189,4,4,4,4
GEN24_1098194,4,4,4,4
GEN24_1098213,4,4,4,4
GEN24_1098215,3,4,4,4
GEN24_1098219,4,4,4,3
GEN24_1098222,4,4,4,3
GEN24_1098225,4,4,4,4
GEN24_1098228,4,4,4,3
GEN24_1098232,4,4,4,4
GEN24_1098247,4,4,4,4
GEN24_1098251,4,4,4,4
GEN24_1098252,4,4,4,4
GEN24_1098260,4,4,4,4
GEN24_1098261,4,4,4,4
GEN24_1098262,4,4,4,4
GEN24_1098272,4,4,4,4
GEN24_1098289,4,4,4,4
GEN24_1098318,4,4,4,4
GEN24_1098322,4,4,4,4
GEN24_1098332,4,4,4,4
GEN24_1098333,4,4,4,4
GEN24_1098335,4,4,4,4
GEN24_1098340,4,4,4,4
GEN24_1098341,4,4,4,4
GEN24_1098345,4,4,4,4
GEN24_1098356,4,4,4,4
GEN24_1098357,4,4,4,4
GEN24_1098358,4,4,3,3
GEN24_1098359,3,4,4,3
GEN24_1098360,4,4,3,3
GEN24_1098361,4,4,4,3
GEN24_1098363,4,4,4,4
GEN24_1098367,4,3,4,4
GEN24_1098371,4,3,3,4
GEN24_1098372,4,4,4,4
GEN24_1098375,4,4,4,4
GEN24_1098379,4,4,4,3
GEN24_1098380,4,4,4,4
GEN24_1098389,4,4,4,4
GEN24_1098406,4,4,4,4
GEN24_1098410,4,4,4,4
GEN24_1098411,4,4,4,4
GEN24_1098435,4,4,4,4
GEN24_1098442,4,4,4,4
GEN24_1098443,4,4,4,4
GEN24_1098445,4,4,4,4
GEN24_1098446,4,3,4,4
GEN24_1098450,4,4,4,4
GEN24_1098453,4,4,4,4
GEN24_1098456,4,4,3,4
GEN24_1098465,4,4,4,4
GEN24_1098468,4,4,4,4
GEN24_1098481,4,3,3,4
GEN24_1098495,4,4,4,4
GEN24_1098509,4,4,4,4
GEN24_1098510,4,4,4,4
GEN24_1098513,4,4,4,4
GEN24_1098518,3,3,4,4
GEN24_1098529,4,4,3,4
GEN24_1098533,4,3,4,4
GEN24_1098534,4,4,4,4
GEN24_1098543,4,4,4,4
GEN24_1098546,4,4,4,4
GEN24_1098554,4,3,3,4
GEN24_1098560,4,4,4,4
GEN24_1098580,4,4,3,4
GEN24_1098581,4,4,4,4
GEN24_1098590,4,4,4,4
GEN24_1098591,4,4,4,4
GEN24_1098592,4,4,3,4
GEN24_1098593,4,4,4,4
GEN24_1098597,4,4,3,3
GEN24_1098600,4,4,4,4
GEN24_1098603,4,4,4,4
GEN24_1098640,4,4,4,4
GEN24_1098645,4,4,4,3
GEN24_1098648,4,4,4,3
GEN24_1098669,4,4,4,4
GEN24_1098671,4,4,4,4
GEN24_1098679,4,4,4,4
GEN24_1098680,4,3,4,4
GEN24_1098685,4,4,4,4
GEN24_1098687,4,4,4,4
GEN24_1098690,4,3,4,4
GEN24_1098692,4,4,3,4
GEN24_1098713,4,4,4,4
GEN24_1098723,4,4,2,3
GEN24_1098726,4,4,4,4
GEN24_1098736,4,4,4,4
GEN24_1098737,4,4,4,4
GEN24_1098740,4,4,4,4
GEN24_1098741,4,4,4,4
GEN24_1098750,4,4,4,4
GEN24_1098751,4,4,4,2
GEN24_1098753,4,4,4,4
GEN24_1098760,4,4,4,3
GEN24_1098771,4,4,4,4
GEN24_1098775,4,4,4,4
GEN24_1098777,4,4,4,4
GEN24_1098787,4,4,4,4
GEN24_1098788,4,3,4,4
GEN24_1098790,4,4,4,4
GEN24_1098792,4,4,4,4
GEN24_1098794,4,4,4,4
GEN24_1098797,4,4,4,4
GEN24_1098801,4,4,4,4
GEN24_1098805,4,4,4,4
GEN24_1098808,4,4,4,4
GEN24_1098809,4,4,4,4
GEN24_1098816,4,4,4,4
GEN24_1098824,4,4,4,4
GEN24_1098825,4,4,4,4
GEN24_1098849,4,4,4,4
GEN24_1098853,4,4,4,4
GEN24_1098857,4,3,4,4
GEN24_1098858,4,4,4,3
GEN24_1098867,4,4,4,4
GEN24_1098868,4,4,4,4
GEN24_1098872,4,4,4,4
GEN24_1098884,3,3,3,3
GEN24_1098892,4,4,4,3
GEN24_1098893,4,4,4,4
GEN24_1098899,2,4,4,4
GEN24_1098904,3,4,3,4
GEN24_1098908,4,4,4,4
GEN24_1098909,4,4,4,4
GEN24_1098911,4,3,4,4
GEN24_1098919,4,4,4,4
GEN24_1098927,4,4,4,4
GEN24_1098932,4,4,4,4
GEN24_1098935,1,1,1,1
GEN24_1098937,4,4,4,4
GEN24_1098942,4,4,4,4
GEN24_1098953,4,4,4,4
GEN24_1098957,2,4,4,3
GEN24_1098960,4,4,4,4
GEN24_1098961,4,4,4,4
GEN24_1098976,4,4,4,4
GEN24_1098978,4,4,4,4
GEN24_1098980,4,4,4,4
GEN24_1098985,4,4,4,4
GEN24_1098987,3,3,3,3
GEN24_1098991,4,4,4,4
GEN24_1098996,4,4,4,4
GEN24_1099006,3,3,4,4
GEN24_1099008,4,4,4,3
GEN24_1099016,4,4,4,4
GEN24_1099019,4,4,4,4
GEN24_1099021,4,3,4,4
GEN24_1099026,4,4,4,3
GEN24_1099030,4,4,4,3
GEN24_1099037,4,4,4,4
GEN24_1099042,4,4,4,4
GEN24_1099049,4,4,4,4
GEN24_1099063,4,4,4,4
GEN24_1099068,4,4,4,4
GEN24_1099082,4,4,4,4
GEN24_1099084,4,4,4,4
GEN24_1099088,4,4,4,3
GEN24_1099097,3,4,4,4
GEN24_1099105,4,4,4,4
GEN24_1099117,4,4,4,4
GEN24_1099120,4,4,4,4
GEN24_1099138,4,4,4,4
GEN24_1099140,4,4,4,4
GEN24_1099143,4,3,4,4
GEN24_1099144,4,4,4,4
GEN24_1099145,4,4,4,4
GEN24_1099158,4,4,4,4
GEN24_1099165,4,4,4,4
GEN24_1099172,4,4,4,4
GEN24_1099180,4,4,4,4
GEN24_1099190,4,4,4,4
GEN24_1099197,4,4,4,4
GEN24_1099235,4,4,4,4
GEN24_1099236,4,4,3,3
GEN24_1099237,4,4,4,4
GEN24_1099238,4,4,4,4
GEN24_1099248,4,4,4,4
GEN24_1099254,4,3,4,4
GEN24_1099266,4,4,4,4
GEN24_1099269,4,3,4,4
GEN24_1099274,4,4,3,4
GEN24_1099278,4,4,4,4
GEN24_1099283,4,4,4,4
GEN24_1099284,4,4,4,4
GEN24_1099290,4,4,4,3
GEN24_1099291,4,4,4,4
GEN24_1099293,4,4,3,4
GEN24_1099301,4,4,4,4
GEN24_1099302,4,4,4,4
GEN24_1099306,4,4,4,4
GEN24_1099307,4,4,4,4
GEN24_1099325,4,4,4,4
GEN24_1099326,4,4,4,4
GEN24_1099335,4,4,4,4
GEN24_1099340,4,4,4,4
GEN24_1099344,4,4,4,4
GEN24_1099356,4,4,4,3
GEN24_1099361,4,3,4,4
GEN24_1099368,4,4,4,4
GEN24_1099381,4,4,4,2
GEN24_1099386,4,4,4,4
GEN24_1099389,4,4,4,4
GEN24_1099391,4,4,4,4
GEN24_1099397,4,4,4,4
GEN24_1099411,4,4,4,4
GEN24_1099414,4,4,4,4
GEN24_1099416,4,4,4,4
GEN24_1099418,4,4,4,4
GEN24_1099424,4,4,4,4
GEN24_1099427,4,4,4,4
GEN24_1099429,4,4,4,4
GEN24_1099445,4,4,4,4
GEN24_1099446,4,4,4,4
GEN24_1099459,4,4,4,4
GEN24_1099461,4,4,4,4
GEN24_1099468,4,4,4,4
GEN24_1099472,4,4,4,4
GEN24_1099474,4,4,4,4
GEN24_1099477,4,4,4,4
GEN24_1099481,4,4,3,4
GEN24_1099483,4,4,4,4
GEN24_1099491,4,4,4,4
GEN24_1099495,4,4,4,4
GEN24_1099503,4,4,4,4
GEN24_1099531,4,4,4,4
GEN24_1099541,4,4,4,4
GEN24_1099549,4,4,3,4
GEN24_1099574,3,4,4,3
GEN24_1099586,4,4,4,4
GEN24_1099590,4,4,4,4
GEN24_1099592,4,4,4,3
GEN24_1099595,4,4,4,4
GEN24_1099596,4,4,4,4
GEN24_1099600,4,4,4,4
GEN24_1099607,4,4,4,4
GEN24_1099619,4,4,4,4
GEN24_1099621,4,3,4,4
GEN24_1099624,4,4,4,4
GEN24_1099629,4,4,3,3
GEN24_1099635,4,4,4,4
GEN24_1099641,4,4,4,4
GEN24_1099644,4,4,4,4
GEN24_1099647,4,4,4,4
GEN24_1099656,4,4,4,3
GEN24_1099658,4,4,4,4
GEN24_1099661,4,4,4,4
GEN24_1099662,4,4,4,4
GEN24_1099667,3,4,4,3
GEN24_1099676,4,4,4,4
GEN24_1099703,2,3,3,4
GEN24_1099707,4,4,4,4
GEN24_1099713,4,4,4,4
GEN24_1099718,4,4,4,4
GEN24_1099737,4,4,4,4
GEN24_1099739,4,3,4,2
GEN24_1099741,4,4,4,4
GEN24_1099745,4,4,4,4
GEN24_1099747,3,4,3,4
GEN24_1099750,4,4,4,4
GEN24_1099758,4,4,4,4
GEN24_1099772,4,3,4,3
GEN24_1099773,4,4,2,2
GEN24_1099785,4,4,4,4
GEN24_1099793,4,4,4,4
GEN24_1099797,4,4,4,4
GEN24_1099799,4,4,4,4
GEN24_1099801,4,4,4,3
GEN24_1099805,4,4,4,4
GEN24_1099806,4,4,4,4
GEN24_1099809,4,4,4,4
GEN24_1099812,4,4,4,4
GEN24_1099816,4,4,4,4
GEN24_1099817,4,4,4,4
GEN24_1099819,4,4,4,4
GEN24_1099830,4,4,4,4
GEN24_1099840,4,4,4,3
GEN24_1099845,4,4,4,4
GEN24_1099846,4,4,4,4
GEN24_1099854,4,4,4,4
GEN24_1099855,4,4,4,4
GEN24_1099859,4,4,3,4
GEN24_1099860,4,4,4,3
GEN24_1099866,4,4,4,4
GEN24_1099867,3,4,4,4
GEN24_1099884,4,4,4,4
GEN24_1099889,4,4,4,4
GEN24_1099890,4,4,4,4
GEN24_1099896,4,4,3,4
GEN24_1099903,4,4,4,4
GEN24_1099906,4,4,4,4
GEN24_1099919,4,4,4,4
GEN24_1099924,4,4,4,4
GEN24_1099938,4,4,3,3
GEN24_1099956,4,4,4,4
GEN24_1099958,4,4,4,4
GEN24_1099959,4,4,4,4
GEN24_1099965,4,4,4,4
GEN24_1099966,4,4,4,4
GEN24_1099967,4,4,4,4
GEN24_1099974,3,4,4,4
GEN24_1099975,4,4,3,3
GEN24_1099982,4,4,4,4
GEN24_1099988,4,4,4,4
GEN24_1099993,4,4,4,4
GEN24_1099998,4,4,4,4
GEN24_1100008,4,4,3,3
GEN24_1100010,4,4,4,4
GEN24_1100016,4,4,4,4
GEN24_1100025,4,4,4,4
GEN24_1100028,4,4,4,4
GEN24_1100031,4,4,4,4
GEN24_1100034,4,4,4,4
GEN24_1100040,4,4,4,4
GEN24_1100043,4,4,4,4
GEN24_1100048,4,4,4,4
GEN24_1100052,4,4,4,4
GEN24_1100056,4,3,3,4
GEN24_1100058,4,4,4,4
GEN24_1100060,4,4,4,4
GEN24_1100061,4,4,4,3
GEN24_1100074,4,4,4,3
GEN24_1100079,4,4,4,3
GEN24_1100080,4,4,4,4
GEN24_1100082,4,4,4,4
GEN24_1100083,4,4,4,3
GEN24_1100088,4,4,4,4
GEN24_1100094,4,4,4,3
GEN24_1100106,4,4,4,4
GEN24_1100107,4,4,4,4
GEN24_1100110,4,4,4,4
GEN24_1100111,4,4,4,4
GEN24_1100128,4,4,4,3
GEN24_1100139,4,4,4,4
GEN24_1100149,4,4,4,3
GEN24_1100151,3,4,3,1
GEN24_1100164,4,4,4,4
GEN24_1100170,4,4,4,4
GEN24_1100176,4,4,4,4
GEN24_1100178,4,4,4,4
GEN24_1100180,4,4,4,4
GEN24_1100192,4,4,4,4
GEN24_1100193,4,4,4,4
GEN24_1100195,4,4,4,4
GEN24_1100196,4,4,4,4
GEN24_1100201,4,4,4,4
GEN24_1100206,4,4,4,4
GEN24_1100213,4,4,3,4
GEN24_1100227,4,4,4,4
GEN24_1100230,4,4,4,4
GEN24_1100243,4,4,4,4
GEN24_1100247,4,4,4,3
GEN24_1100256,4,4,4,4
GEN24_1100258,4,4,4,4
GEN24_1100259,4,4,4,4
GEN24_1100264,4,4,4,4
GEN24_1100290,4,4,4,4
GEN24_1100300,4,4,4,4
GEN24_1100311,4,4,4,4
GEN24_1100321,4,4,4,4
GEN24_1100325,3,4,4,4
GEN24_1100329,4,4,4,4
GEN24_1100331,4,4,4,4
GEN24_1100337,4,4,4,4
GEN24_1100343,4,4,4,4
GEN24_1100347,4,4,4,4
GEN24_1100350,4,4,4,4
GEN24_1100372,1,1,1,1
GEN24_1100374,4,4,4,4
GEN24_1100376,4,4,4,4
GEN24_1100382,4,4,4,4
GEN24_1100384,4,4,4,4
GEN24_1100386,4,4,4,4
GEN24_1100396,4,4,4,4
GEN24_1100400,4,4,4,4
GEN24_1100401,4,4,4,4
GEN24_1100409,4,4,4,4
GEN24_1100412,4,4,4,4
GEN24_1100415,4,4,4,4
GEN24_1100424,4,4,4,3
GEN24_1100425,4,4,4,4
GEN24_1100432,3,4,4,2
GEN24_1100433,4,4,4,4
GEN24_1100446,4,4,4,4
GEN24_1100451,4,4,4,4
GEN24_1100455,4,4,4,4
GEN24_1100463,4,4,4,4
GEN24_1100465,4,4,3,4
GEN24_1100468,3,4,4,4
GEN24_1100472,4,4,4,4
GEN24_1100480,4,4,3,4
GEN24_1100484,4,4,4,4
GEN24_1100495,4,4,4,4
GEN24_1100500,4,4,4,4
GEN24_1100501,4,4,4,4
GEN24_1100505,4,4,4,4
GEN24_1100512,4,4,4,4
GEN24_1100519,4,4,3,4
GEN24_1100520,3,3,4,3
GEN24_1100521,4,4,4,4
GEN24_1100525,4,4,4,4
GEN24_1100531,4,4,4,4
GEN24_1100548,4,4,4,4
GEN24_1100554,4,4,4,4
GEN24_1100563,4,4,4,4
GEN24_1100570,4,4,4,4
GEN24_1100579,3,3,4,3
GEN24_1100582,4,4,4,4
GEN24_1100584,3,3,4,3
GEN24_1100587,4,4,4,4
GEN24_1100610,4,4,4,4
GEN24_1100615,4,4,4,4
GEN24_1100622,4,4,4,4
GEN24_1100624,4,4,4,4
GEN24_1100626,4,4,4,4
GEN24_1100630,4,4,3,4
GEN24_1100631,4,4,4,4
GEN24_1100632,4,4,4,4
GEN24_1100634,4,4,4,4
GEN24_1100635,4,4,4,4
GEN24_1100636,4,4,4,4
GEN24_1100643,4,4,4,3
GEN24_1100645,4,4,4,4
GEN24_1100648,4,4,4,4
GEN24_1100658,4,4,4,4
GEN24_1100659,4,4,4,4
GEN24_1100660,4,4,4,4
GEN24_1100666,4,4,4,4
GEN24_1100667,3,4,4,4
GEN24_1100675,4,4,4,4
GEN24_1100679,4,4,4,4
GEN24_1100684,4,4,4,4
GEN24_1100686,3,4,3,4
GEN24_1100691,3,4,4,4
GEN24_1100692,4,4,4,4
GEN24_1100695,4,4,4,4
GEN24_1100698,4,4,3,4
GEN24_1100713,4,4,4,4
GEN24_1100715,4,4,4,4
GEN24_1100717,4,4,4,4
GEN24_1100731,4,4,4,4
GEN24_1100732,4,4,4,4
GEN24_1100733,4,4,4,3
GEN24_1100738,3,4,3,4
GEN24_1100755,4,4,4,4
GEN24_1100770,4,4,4,4
GEN24_1100772,4,4,4,4
GEN24_1100774,4,4,4,4
GEN24_1100779,4,4,4,4
GEN24_1100783,4,4,4,4
GEN24_1100795,4,4,4,4
GEN24_1100804,4,4,4,4
GEN24_1100811,4,4,3,4
GEN24_1100813,4,4,4,4
GEN24_1100821,4,4,4,4
GEN24_1100827,4,4,4,4
GEN24_1100839,4,4,4,4
GEN24_1100842,4,4,4,4
GEN24_1100849,4,4,4,4
GEN24_1100862,4,4,4,3
GEN24_1100864,4,4,3,4
GEN24_1100880,4,4,4,1
GEN24_1100884,4,4,4,4
GEN24_1100900,4,4,4,4
GEN24_1100903,4,3,3,2
GEN24_1100905,4,4,4,4
GEN24_1100906,3,4,4,4
GEN24_1100908,4,4,4,3
GEN24_1100909,4,3,4,3
GEN24_1100924,4,4,4,4
GEN24_1100927,4,4,4,4
GEN24_1100929,4,4,4,4
GEN24_1100933,4,4,4,4
GEN24_1100935,4,4,4,4
GEN24_1100938,4,4,4,3
GEN24_1100942,4,4,4,4
GEN24_1100946,3,3,4,4
GEN24_1100948,4,3,3,3
GEN24_1100949,4,4,4,4
GEN24_1100951,4,4,4,4
GEN24_1100956,4,4,3,4
GEN24_1100961,4,4,4,4
GEN24_1100971,4,4,4,4
GEN24_1100981,4,4,4,4
GEN24_1100991,4,4,4,4
GEN24_1101002,4,4,4,4
GEN24_1101010,4,3,4,4
GEN24_1101023,4,4,4,4
GEN24_1101028,4,4,4,3
GEN24_1101031,4,4,4,4
GEN24_1101040,4,4,4,4
GEN24_1101042,4,4,4,4
GEN24_1101043,4,4,4,4
GEN24_1101067,4,4,4,4
GEN24_1101069,3,3,3,4
GEN24_1101077,4,4,4,4
GEN24_1101080,4,4,4,4
GEN24_1101085,4,4,4,4
GEN24_1101087,4,3,4,4
GEN24_1101091,4,4,4,4
GEN24_1101092,4,4,4,4
GEN24_1101102,4,4,4,4
GEN24_1101106,4,4,3,4
GEN24_1101114,4,4,4,4
GEN24_1101125,4,4,4,4
GEN24_1101126,4,4,4,4
GEN24_1101129,4,4,4,3
GEN24_1101137,4,4,4,4
GEN24_1101138,4,4,4,4
GEN24_1101139,4,4,4,3
