response_id,other_countries_visited_other_countries,other_countries_no_countries_visited,other_countries_visited_before,other_countries_visited_after
GEN24_1102559,1,1,1,0
GEN24_1102565,1,1,1,0
GEN24_1102594,1,3,1,0
GEN24_1102595,1,1,1,0
GEN24_1102630,1,1,1,1
GEN24_1102667,1,1,0,1
GEN24_1102708,1,1,0,1
GEN24_1102806,1,1,1,1
GEN24_1102830,1,2,0,1
GEN24_1102841,1,1,1,0
GEN24_1102844,1,6,1,1
GEN24_1102848,1,2,1,0
GEN24_1102854,1,2,1,1
GEN24_1102858,1,1,1,0
GEN24_1102881,1,1,0,1
GEN24_1102929,1,1,1,0
GEN24_1102944,1,5,1,1
GEN24_1102958,1,2,1,0
GEN24_1102987,1,1,1,1
GEN24_1102999,1,1,1,0
GEN24_1103056,1,2,1,0
GEN24_1103080,1,2,1,0
GEN24_1103092,1,1,0,1
GEN24_1103093,1,1,0,1
GEN24_1103094,1,7,1,1
GEN24_1103143,1,1,1,0
GEN24_1103155,1,1,1,0
GEN24_1103161,1,2,1,0
GEN24_1103166,1,2,1,0
GEN24_1103172,1,2,1,1
GEN24_1103207,1,1,0,1
GEN24_1103210,1,2,1,1
GEN24_1103227,1,1,1,1
GEN24_1103239,1,1,1,0
GEN24_1103244,1,2,1,1
GEN24_1103258,1,1,1,0
GEN24_1103261,1,1,0,1
GEN24_1103298,1,2,1,1
GEN24_1103304,1,1,0,1
GEN24_1103340,1,3,1,1
GEN24_1103369,1,1,1,1
GEN24_1103419,1,3,0,1
GEN24_1103456,1,1,1,1
GEN24_1103490,1,4,1,0
GEN24_1103492,1,1,1,1
GEN24_1103500,1,1,1,1
GEN24_1103560,1,2,1,1
GEN24_1103575,1,1,1,0
GEN24_1103598,1,1,0,1
GEN24_1103674,1,1,1,0
GEN24_1103683,1,4,1,0
GEN24_1103698,1,1,0,1
GEN24_1103723,1,2,1,0
GEN24_1103724,1,1,1,0
GEN24_1103809,1,1,0,1
GEN24_1103821,1,1,1,0
GEN24_1103861,1,4,1,1
GEN24_1103862,1,1,1,0
GEN24_1103868,1,1,0,1
GEN24_1103897,1,1,0,1
GEN24_1103910,1,2,1,1
GEN24_1103913,1,1,1,1
GEN24_1103916,1,1,1,0
GEN24_1103925,1,4,1,1
GEN24_1103934,1,1,1,1
GEN24_1103947,1,4,0,1
GEN24_1103974,1,1,0,1
GEN24_1104009,1,1,0,1
GEN24_1104081,1,2,1,1
GEN24_1104108,1,1,1,1
GEN24_1104110,1,1,1,0
GEN24_1104117,1,1,0,1
GEN24_1104131,1,1,1,0
GEN24_1104133,1,1,0,1
GEN24_1104163,1,2,1,0
GEN24_1104164,1,3,1,0
GEN24_1104165,1,2,1,0
GEN24_1104168,1,2,1,1
GEN24_1104175,1,1,1,0
GEN24_1104180,1,1,1,0
GEN24_1104226,1,1,1,0
GEN24_1104251,1,1,1,0
GEN24_1104358,1,1,1,1
GEN24_1104361,1,1,1,0
GEN24_1104406,1,1,1,1
GEN24_1104457,1,1,1,0
GEN24_1104468,1,1,1,0
GEN24_1104489,1,1,0,1
GEN24_1104491,1,2,1,0
GEN24_1104494,1,1,0,1
GEN24_1104498,1,1,1,0
GEN24_1104508,1,1,0,1
GEN24_1104521,1,1,1,0
GEN24_1104524,1,1,0,1
GEN24_1104541,1,1,0,1
GEN24_1104545,1,2,1,0
GEN24_1104555,1,1,1,1
GEN24_1104560,1,4,1,1
GEN24_1104596,1,2,1,0
GEN24_1104600,1,2,1,1
GEN24_1104665,1,1,1,1
GEN24_1104671,1,4,1,0
GEN24_1104704,1,1,1,0
GEN24_1104708,1,1,1,0
GEN24_1104737,1,1,1,1
GEN24_1104775,1,1,1,0
GEN24_1104799,1,1,1,1
GEN24_1104824,1,2,1,1
GEN24_1104848,1,1,1,0
GEN24_1104852,1,1,1,0
GEN24_1104863,1,1,1,0
GEN24_1104866,1,1,1,0
GEN24_1104874,1,1,1,0
GEN24_1104888,1,1,0,1
GEN24_1104900,1,1,1,1
GEN24_1104906,1,2,1,1
GEN24_1104927,1,1,1,0
GEN24_1104969,1,4,0,1
GEN24_1105048,1,2,0,1
GEN24_1105083,1,2,1,0
GEN24_1105095,1,1,0,1
GEN24_1105106,1,1,1,1
GEN24_1105107,1,1,0,1
GEN24_1105156,1,1,1,0
GEN24_1105157,1,1,1,0
GEN24_1105178,1,2,1,1
GEN24_1105193,1,2,1,1
GEN24_1105196,1,2,1,1
GEN24_1105211,1,2,1,0
GEN24_1105279,1,6,1,1
GEN24_1105280,1,1,1,0
GEN24_1105290,1,3,1,1
GEN24_1105296,1,1,1,1
GEN24_1105322,1,2,1,1
GEN24_1105344,1,1,1,0
GEN24_1105346,1,1,1,0
GEN24_1105352,1,4,1,1
GEN24_1105443,1,1,0,1
GEN24_1105459,1,5,1,0
GEN24_1105464,1,1,1,0
GEN24_1105465,1,1,0,1
GEN24_1105470,1,3,1,0
GEN24_1105512,1,2,1,1
GEN24_1105553,1,4,1,0
GEN24_1105564,1,1,1,1
GEN24_1105572,1,1,0,1
GEN24_1105606,1,1,1,1
GEN24_1105611,1,1,1,1
GEN24_1105633,1,1,1,0
GEN24_1105682,1,1,1,1
GEN24_1105685,1,1,1,1
GEN24_1105691,1,1,1,1
GEN24_1105800,1,1,0,1
GEN24_1105805,1,1,1,0
GEN24_1105811,1,1,0,1
GEN24_1105825,1,1,1,0
GEN24_1105854,1,2,1,1
GEN24_1105855,1,2,1,0
GEN24_1105865,1,1,1,0
GEN24_1105875,1,1,0,1
GEN24_1105918,1,1,1,0
GEN24_1105930,1,2,1,0
GEN24_1106073,1,1,0,1
GEN24_1106107,1,2,1,1
GEN24_1106134,1,1,0,1
GEN24_1106174,1,1,1,1
GEN24_1106175,1,1,0,1
GEN24_1106217,1,3,1,0
GEN24_1106281,1,1,0,1
GEN24_1106294,1,4,1,0
GEN24_1106339,1,2,1,1
GEN24_1106386,1,1,1,0
GEN24_1106474,1,1,1,0
GEN24_1106506,1,1,0,1
GEN24_1106534,1,1,0,1
GEN24_1106535,1,7,1,1
GEN24_1106537,1,1,1,1
GEN24_1106548,1,1,0,1
GEN24_1106579,1,2,1,1
GEN24_1106583,1,3,1,1
GEN24_1106621,1,1,0,1
GEN24_1106622,1,2,1,1
GEN24_1106623,1,3,1,0
GEN24_1106685,1,3,1,1
GEN24_1106691,1,1,0,1
GEN24_1106704,1,1,1,0
GEN24_1106708,1,1,1,1
GEN24_1106758,1,1,1,1
GEN24_1106782,1,1,1,0
GEN24_1106788,1,1,0,1
GEN24_1106808,1,1,1,0
GEN24_1106890,1,1,1,1
GEN24_1106912,1,1,1,0
GEN24_1106946,1,1,1,0
GEN24_1106965,1,2,0,1
GEN24_1106990,1,1,0,1
GEN24_1106997,1,1,1,0
GEN24_1107006,1,1,1,0
GEN24_1107018,1,1,1,1
GEN24_1107023,1,2,1,1
GEN24_1107081,1,3,1,1
GEN24_1107086,1,1,1,0
GEN24_1107100,1,1,0,1
GEN24_1107117,1,1,1,1
GEN24_1107123,1,1,1,1
GEN24_1107160,1,2,1,1
GEN24_1107163,1,1,1,1
GEN24_1107213,1,1,1,1
GEN24_1107244,1,1,1,0
GEN24_1107248,1,1,0,1
GEN24_1107259,1,1,0,1
GEN24_1107276,1,4,1,1
GEN24_1107360,1,2,0,1
GEN24_1107376,1,1,1,0
GEN24_1107480,1,1,1,0
GEN24_1107495,1,1,0,1
GEN24_1107518,1,1,1,0
GEN24_1107529,1,2,1,0
GEN24_1107531,1,1,0,1
GEN24_1107535,1,1,0,1
GEN24_1107538,1,4,1,1
GEN24_1107612,1,2,1,1
GEN24_1107624,1,1,1,0
GEN24_1107628,1,1,1,0
GEN24_1107643,1,1,0,1
GEN24_1107658,1,1,1,0
GEN24_1107660,1,1,0,1
GEN24_1107666,1,1,1,1
GEN24_1107678,1,2,1,0
GEN24_1107680,1,1,1,0
GEN24_1107681,1,2,1,1
GEN24_1107682,1,1,0,1
GEN24_1107683,1,1,1,0
GEN24_1107760,1,1,1,0
GEN24_1107780,1,1,1,0
GEN24_1107841,1,1,1,0
GEN24_1107866,1,1,1,0
GEN24_1107899,1,2,1,0
GEN24_1107924,1,2,1,0
GEN24_1107940,1,1,1,0
GEN24_1107948,1,1,1,0
GEN24_1107988,1,1,1,1
GEN24_1107999,1,1,1,0
GEN24_1108003,1,1,1,0
GEN24_1108008,1,3,1,1
GEN24_1108088,1,1,0,1
GEN24_1108091,1,1,1,0
GEN24_1108094,1,1,1,0
GEN24_1108158,1,1,1,0
GEN24_1108164,1,3,1,1
GEN24_1108171,1,1,0,1
GEN24_1108178,1,3,1,1
GEN24_1108188,1,1,0,1
GEN24_1108215,1,2,1,1
GEN24_1108266,1,1,0,1
GEN24_1108269,1,1,1,1
GEN24_1108277,1,4,1,0
GEN24_1108335,1,2,1,0
GEN24_1108342,1,1,1,1
GEN24_1108347,1,1,0,1
GEN24_1108437,1,1,0,1
GEN24_1108440,1,4,1,0
GEN24_1108497,1,1,0,1
GEN24_1108556,1,2,1,1
GEN24_1108565,1,1,0,1
GEN24_1108569,1,1,0,1
GEN24_1108580,1,1,1,0
GEN24_1108623,1,2,1,1
GEN24_1108704,1,1,1,0
GEN24_1108719,1,4,1,1
GEN24_1108786,1,1,1,0
GEN24_1108810,1,2,1,1
GEN24_1108836,1,2,1,1
GEN24_1108893,1,2,1,1
GEN24_1108895,1,4,1,0
GEN24_1108991,1,2,1,1
GEN24_1109002,1,1,1,0
GEN24_1109026,1,1,0,1
GEN24_1109074,1,1,0,1
GEN24_1109103,1,1,0,1
GEN24_1109136,1,3,1,1
GEN24_1109158,1,2,1,1
GEN24_1109255,1,1,0,1
GEN24_1109259,1,1,1,1
GEN24_1109282,1,2,1,1
GEN24_1109301,1,1,1,0
GEN24_1109332,1,3,0,1
GEN24_1109355,1,1,0,1
GEN24_1109357,1,1,1,0
GEN24_1109368,1,1,1,0
GEN24_1109489,1,1,0,1
GEN24_1109505,1,2,0,1
GEN24_1109506,1,1,1,0
GEN24_1109576,1,1,1,1
GEN24_1109585,1,1,1,1
GEN24_1109597,1,1,1,0
GEN24_1109634,1,2,1,1
GEN24_1109646,1,1,1,0
GEN24_1109662,1,1,0,1
GEN24_1109677,1,1,1,0
GEN24_1109700,1,1,1,1
GEN24_1109714,1,1,1,0
GEN24_1109715,1,2,1,1
GEN24_1109727,1,3,1,1
GEN24_1109753,1,1,1,0
GEN24_1109805,1,2,1,1
GEN24_1109843,1,5,0,1
GEN24_1109859,1,1,1,0
GEN24_1109867,1,1,0,1
GEN24_1109868,1,1,0,1
GEN24_1109914,1,1,0,1
GEN24_1109935,1,1,1,1
GEN24_1109939,1,1,1,1
GEN24_1110006,1,1,0,1
GEN24_1110013,1,1,0,1
GEN24_1110015,1,2,1,0
GEN24_1110016,1,1,1,0
GEN24_1110061,1,3,1,0
GEN24_1110079,1,3,0,1
GEN24_1110101,1,1,1,0
GEN24_1110128,1,1,0,1
GEN24_1110138,1,2,1,1
GEN24_1110197,1,2,1,0
GEN24_1110216,1,2,1,1
GEN24_1110320,1,4,1,1
GEN24_1110374,1,2,1,1
GEN24_1110458,1,2,1,1
GEN24_1110475,1,1,1,1
GEN24_1110497,1,1,0,1
GEN24_1110519,1,3,1,1
GEN24_1110524,1,2,1,1
GEN24_1110530,1,1,1,0
GEN24_1110531,1,1,1,0
GEN24_1110543,1,1,1,0
GEN24_1110592,1,1,1,0
GEN24_1110716,1,10,1,1
GEN24_1110742,1,1,0,1
GEN24_1110753,1,1,1,0
GEN24_1110758,1,1,1,0
GEN24_1110759,1,1,1,0
GEN24_1110761,1,1,1,1
GEN24_1110771,1,4,1,1
GEN24_1110773,1,2,1,0
GEN24_1110775,1,1,0,1
GEN24_1110841,1,1,1,1
GEN24_1110845,1,1,0,1
GEN24_1110860,1,1,0,1
GEN24_1110871,1,1,0,1
GEN24_1110873,1,1,1,0
GEN24_1110875,1,1,1,0
GEN24_1110927,1,1,0,1
GEN24_1110942,1,1,1,1
GEN24_1110949,1,1,1,1
GEN24_1110980,1,2,0,1
GEN24_1110998,1,1,0,1
GEN24_1111012,1,1,1,0
GEN24_1111025,1,2,1,1
GEN24_1111039,1,1,1,0
GEN24_1111051,1,2,1,1
GEN24_1111060,1,1,0,1
GEN24_1111068,1,1,0,1
GEN24_1111091,1,3,1,1
GEN24_1111106,1,1,0,1
GEN24_1111107,1,1,0,1
GEN24_1111121,1,1,1,0
GEN24_1111150,1,1,1,1
GEN24_1111189,1,1,1,1
GEN24_1111192,1,3,1,1
GEN24_1111202,1,1,1,0
GEN24_1111240,1,2,1,0
GEN24_1111252,1,1,1,1
GEN24_1111299,1,4,1,0
GEN24_1111333,1,1,1,1
GEN24_1111359,1,4,1,0
GEN24_1111365,1,1,1,1
GEN24_1111453,1,1,1,0
GEN24_1111456,1,1,1,0
GEN24_1111544,1,1,1,1
GEN24_1111626,1,4,1,1
GEN24_1111689,1,2,1,1
GEN24_1111690,1,1,0,1
GEN24_1111733,1,2,1,0
GEN24_1111734,1,1,1,0
GEN24_1111745,1,1,1,1
GEN24_1111751,1,1,0,1
GEN24_1111757,1,1,1,0
GEN24_1111771,1,1,1,0
GEN24_1111776,1,1,0,1
GEN24_1111787,1,1,1,0
GEN24_1111813,1,1,1,0
GEN24_1111837,1,1,1,0
GEN24_1111890,1,1,1,0
GEN24_1112008,1,1,1,0
GEN24_1112054,1,3,1,0
GEN24_1112100,1,7,1,1
GEN24_1112101,1,1,1,0
GEN24_1112142,1,1,1,0
GEN24_1112159,1,1,1,0
GEN24_1112191,1,1,1,0
GEN24_1112205,1,1,1,0
GEN24_1112215,1,1,1,0
GEN24_1112220,1,1,1,0
GEN24_1112235,1,2,1,1
GEN24_1112242,1,1,1,0
GEN24_1112243,1,1,1,0
GEN24_1112265,1,1,1,0
GEN24_1112275,1,2,1,1
GEN24_1112279,1,2,1,1
GEN24_1112321,1,6,1,1
GEN24_1112389,1,1,1,1
GEN24_1112486,1,1,1,0
GEN24_1112508,1,1,1,0
GEN24_1112531,1,4,1,0
GEN24_1112580,1,1,0,1
GEN24_1112601,1,3,1,1
GEN24_1112609,1,1,1,1
GEN24_1112617,1,4,1,1
GEN24_1112713,1,1,0,1
GEN24_1112735,1,2,1,0
GEN24_1112740,1,1,1,1
GEN24_1112755,1,1,1,0
GEN24_1112774,1,2,1,0
GEN24_1112838,1,4,0,1
GEN24_1112862,1,2,1,1
GEN24_1112867,1,1,1,0
GEN24_1112876,1,1,1,1
GEN24_1112878,1,1,1,0
GEN24_1112915,1,1,1,0
GEN24_1112920,1,1,1,0
GEN24_1112944,1,8,1,1
GEN24_1112950,1,2,1,0
GEN24_1112953,1,8,1,1
GEN24_1113013,1,1,0,1
GEN24_1113019,1,1,1,0
GEN24_1113023,1,2,1,0
GEN24_1113033,1,1,0,1
GEN24_1113035,1,4,1,0
GEN24_1113053,1,1,1,0
GEN24_1113071,1,1,0,1
GEN24_1113075,1,5,1,1
GEN24_1113076,1,1,1,0
GEN24_1113083,1,1,0,1
GEN24_1113089,1,2,1,1
GEN24_1113097,1,1,1,1
GEN24_1113116,1,1,1,1
GEN24_1113131,1,1,0,1
GEN24_1113136,1,4,1,0
GEN24_1113148,1,3,1,0
GEN24_1113172,1,3,1,0
GEN24_1113195,1,1,1,1
GEN24_1113214,1,1,0,1
GEN24_1113245,1,3,1,0
GEN24_1113249,1,1,1,1
GEN24_1113251,1,1,1,1
GEN24_1113261,1,3,1,0
GEN24_1113389,1,4,1,0
GEN24_1113396,1,4,1,0
GEN24_1113410,1,1,0,1
GEN24_1113419,1,2,1,1
GEN24_1113422,1,5,1,0
GEN24_1113428,1,1,0,1
GEN24_1113446,1,1,1,1
GEN24_1113487,1,1,1,0
GEN24_1113520,1,1,1,0
GEN24_1113543,1,2,1,0
GEN24_1113572,1,3,1,1
GEN24_1113576,1,2,1,1
GEN24_1113591,1,1,0,1
GEN24_1113607,1,1,1,0
GEN24_1113614,1,2,1,1
GEN24_1113616,1,1,0,1
GEN24_1113621,1,1,0,1
GEN24_1113710,1,1,1,0
GEN24_1113713,1,2,0,1
GEN24_1113734,1,3,1,0
GEN24_1113735,1,1,1,0
GEN24_1113771,1,1,1,0
GEN24_1113794,1,1,1,1
GEN24_1113813,1,1,0,1
GEN24_1113833,1,2,1,0
GEN24_1113834,1,3,1,1
GEN24_1113878,1,1,1,0
GEN24_1113937,1,2,1,0
GEN24_1113938,1,1,1,1
GEN24_1113983,1,1,1,1
GEN24_1114000,1,1,1,0
GEN24_1114028,1,2,1,1
GEN24_1114040,1,1,0,1
GEN24_1114043,1,2,1,1
GEN24_1114063,1,1,0,1
GEN24_1114113,1,1,1,0
GEN24_1114120,1,1,1,0
GEN24_1114142,1,2,1,1
GEN24_1114165,1,1,1,0
GEN24_1114182,1,1,1,0
GEN24_1114270,1,1,1,0
GEN24_1114271,1,4,0,1
GEN24_20011,1,1,1,0
GEN24_20060,1,1,1,0
GEN24_20152,1,1,0,1
GEN24_20158,1,1,1,0
GEN24_20223,1,1,0,1
GEN24_20239,1,2,1,1
GEN24_20302,1,1,1,0
GEN24_20328,1,1,0,1
GEN24_20333,1,1,0,1
GEN24_20340,1,1,1,1
GEN24_20423,1,2,1,1
GEN24_20435,1,1,1,0
GEN24_20440,1,1,1,1
GEN24_20456,1,1,1,0
GEN24_20457,1,1,0,1
GEN24_20460,1,1,0,1
GEN24_20468,1,1,1,1
GEN24_20509,1,1,0,1
GEN24_20513,1,1,0,1
GEN24_20558,1,2,1,0
GEN24_20571,1,3,1,0
GEN24_20586,1,2,1,1
GEN24_20707,1,1,1,1
GEN24_20721,1,1,1,0
GEN24_20729,1,1,1,1
GEN24_20840,1,1,1,1
GEN24_20845,1,1,1,1
GEN24_20884,1,1,1,1
GEN24_21025,1,2,1,1
GEN24_22076,1,5,1,1
GEN24_22084,1,4,1,0
GEN24_22113,1,4,1,1
GEN24_22114,1,2,1,1
GEN24_22173,1,2,1,1
GEN24_22183,1,1,0,1
GEN24_22209,1,1,0,1
GEN24_22225,1,1,1,1
GEN24_22326,1,5,1,1
GEN24_22333,1,1,1,1
GEN24_22366,1,1,1,0
GEN24_22396,1,1,0,1
GEN24_22430,1,1,0,1
GEN24_22474,1,2,1,1
GEN24_22516,1,1,1,1
GEN24_22524,1,1,0,1
GEN24_22563,1,2,1,0
GEN24_22601,1,1,0,1
GEN24_22607,1,3,1,0
GEN24_22630,1,2,1,0
GEN24_22663,1,2,1,1
GEN24_22665,1,1,0,1
GEN24_22698,1,1,1,0
GEN24_22734,1,1,1,0
GEN24_22770,1,1,1,0
GEN24_22926,1,1,0,1
GEN24_22954,1,3,1,1
GEN24_22987,1,3,1,1
GEN24_23023,1,2,1,1
GEN24_23148,1,2,1,1
GEN24_23154,1,2,1,1
GEN24_23155,1,2,1,1
GEN24_23170,1,1,0,1
GEN24_23184,1,4,1,1
GEN24_23227,1,1,1,1
GEN24_23240,1,1,0,1
GEN24_23249,1,3,1,0
GEN24_23250,1,2,1,1
GEN24_23251,1,2,1,1
GEN24_23257,1,1,1,0
GEN24_23260,1,5,1,1
GEN24_23272,1,1,1,1
GEN24_23273,1,2,1,1
GEN24_23275,1,1,1,1
GEN24_23277,1,1,0,1
GEN24_23278,1,1,0,1
GEN24_23283,1,3,0,1
GEN24_23298,1,2,1,1
GEN24_23316,1,1,1,1
GEN24_23327,1,1,1,0
GEN24_23417,1,1,1,1
GEN24_23420,1,1,0,1
GEN24_23536,1,1,0,1
GEN24_23551,1,1,0,1
GEN24_23555,1,1,0,1
GEN24_23566,1,2,1,1
GEN24_23567,1,1,1,1
GEN24_23574,1,1,1,1
GEN24_23591,1,3,0,1
GEN24_23595,1,2,1,1
GEN24_23601,1,1,0,1
GEN24_23606,1,1,0,1
GEN24_23609,1,1,0,1
GEN24_23619,1,1,0,1
GEN24_23623,1,6,1,1
GEN24_23625,1,1,0,1
GEN24_23632,1,2,1,1
GEN24_23679,1,7,1,1
GEN24_23708,1,1,1,0
GEN24_23710,1,1,1,1
GEN24_23790,1,1,1,0
GEN24_23795,1,1,1,0
GEN24_23810,1,1,1,0
GEN24_23843,1,1,1,0
GEN24_23863,1,1,0,1
GEN24_23886,1,1,0,1
GEN24_23892,1,6,1,1
GEN24_23894,1,1,0,1
GEN24_23897,1,1,0,1
GEN24_23902,1,1,1,0
GEN24_23994,1,1,1,0
GEN24_23997,1,1,0,1
GEN24_24004,1,3,1,1
GEN24_24005,1,2,1,1
GEN24_24015,1,2,1,1
GEN24_24040,1,1,1,0
GEN24_24042,1,1,1,0
GEN24_24058,1,3,1,1
GEN24_24061,1,2,1,1
GEN24_24064,1,1,1,0
GEN24_24073,1,2,0,1
GEN24_24092,1,1,1,0
GEN24_24093,1,2,1,1
GEN24_24100,1,1,1,0
GEN24_24126,1,1,1,0
GEN24_24131,1,1,0,1
GEN24_24150,1,4,0,1
GEN24_24151,1,1,1,1
GEN24_24176,1,1,1,1
GEN24_24179,1,1,1,1
GEN24_24189,1,1,0,1
GEN24_24197,1,1,0,1
GEN24_24213,1,1,0,1
GEN24_24250,1,1,1,0
GEN24_24251,1,1,0,1
GEN24_24275,1,1,1,1
GEN24_24284,1,1,1,1
GEN24_24285,1,1,0,1
GEN24_24291,1,1,1,1
GEN24_24330,1,1,1,0
GEN24_24388,1,1,0,1
GEN24_24409,1,1,0,1
GEN24_24416,1,1,1,0
GEN24_24422,1,1,1,0
GEN24_24430,1,2,1,1
GEN24_24436,1,2,1,1
GEN24_24445,1,2,1,1
GEN24_24464,1,4,1,1
GEN24_24468,1,2,1,1
GEN24_24482,1,1,0,1
GEN24_24485,1,3,1,1
GEN24_24489,1,1,0,1
GEN24_24505,1,1,1,0
GEN24_24509,1,3,1,1
GEN24_24512,1,2,1,1
GEN24_24516,1,2,1,0
GEN24_24605,1,1,1,1
GEN24_24616,1,1,0,1
GEN24_24629,1,1,1,1
GEN24_24636,1,1,1,0
GEN24_24641,1,1,1,0
GEN24_24649,1,1,0,1
GEN24_24654,1,1,0,1
GEN24_24659,1,2,1,1
GEN24_24748,1,1,0,1
GEN24_24764,1,3,1,1
GEN24_24767,1,2,1,1
GEN24_24814,1,1,1,1
GEN24_24822,1,1,1,0
GEN24_24850,1,1,1,0
GEN24_24856,1,1,1,0
GEN24_24857,1,1,1,0
GEN24_24865,1,1,1,0
GEN24_24867,1,1,0,1
GEN24_24870,1,2,0,1
GEN24_24873,1,2,1,1
GEN24_24874,1,1,1,1
GEN24_24876,1,1,1,1
GEN24_24878,1,1,1,0
GEN24_24883,1,1,1,1
GEN24_24905,1,1,1,1
GEN24_24907,1,5,1,1
GEN24_24964,1,1,1,1
GEN24_24966,1,1,1,0
GEN24_25030,1,2,1,0
GEN24_25040,1,4,1,1
GEN24_25067,1,1,0,1
GEN24_25092,1,2,1,0
GEN24_25097,1,1,0,1
GEN24_25113,1,1,1,0
GEN24_25150,1,1,1,0
GEN24_25220,1,4,1,1
GEN24_25259,1,2,1,1
GEN24_25262,1,1,0,1
GEN24_25325,1,2,1,0
GEN24_25372,1,2,1,1
GEN24_25384,1,1,1,1
GEN24_25391,1,1,1,0
GEN24_25411,1,1,1,0
GEN24_25483,1,3,1,0
GEN24_25497,1,1,0,1
GEN24_25567,1,1,1,0
GEN24_25590,1,1,0,1
GEN24_25685,1,1,1,0
GEN24_25686,1,1,0,1
GEN24_25764,1,2,1,0
GEN24_25803,1,1,1,1
GEN24_25809,1,1,1,0
GEN24_25827,1,1,1,1
GEN24_25835,1,2,1,1
GEN24_25865,1,1,1,0
GEN24_25898,1,4,1,0
GEN24_25942,1,1,0,1
GEN24_25956,1,1,1,1
GEN24_25964,1,1,1,1
GEN24_25986,1,1,1,1
GEN24_25997,1,1,0,1
GEN24_26037,1,1,1,1
GEN24_26061,1,3,1,1
GEN24_26080,1,1,0,1
GEN24_26104,1,1,1,1
GEN24_26118,1,1,1,1
GEN24_26163,1,3,1,1
GEN24_26177,1,1,1,0
GEN24_26196,1,1,0,1
GEN24_26255,1,4,1,0
GEN24_26256,1,1,1,0
GEN24_26418,1,1,1,0
GEN24_26450,1,2,1,1
GEN24_26457,1,1,1,0
GEN24_26504,1,1,1,0
GEN24_26508,1,1,0,1
GEN24_26552,1,2,0,1
GEN24_26569,1,1,1,0
GEN24_26580,1,1,1,0
GEN24_26581,1,1,1,1
GEN24_26658,1,2,1,1
GEN24_26743,1,3,1,1
GEN24_26771,1,1,0,1
GEN24_26785,1,2,1,1
GEN24_26831,1,1,0,1
GEN24_26841,1,2,0,1
GEN24_26858,1,2,1,0
GEN24_26885,1,2,1,1
GEN24_26891,1,2,1,1
GEN24_26902,1,2,1,0
GEN24_26924,1,1,1,1
GEN24_26970,1,1,1,1
GEN24_26983,1,1,1,0
GEN24_27024,1,1,1,0
GEN24_27053,1,4,1,0
GEN24_27087,1,1,0,1
GEN24_27110,1,1,1,0
GEN24_27131,1,2,1,1
GEN24_27132,1,2,0,1
GEN24_27159,1,1,1,1
GEN24_27186,1,1,1,1
GEN24_27188,1,1,1,1
GEN24_27198,1,1,1,0
GEN24_27206,1,1,0,1
GEN24_27260,1,3,1,1
GEN24_27314,1,1,1,1
GEN24_27315,1,6,1,1
GEN24_27319,1,1,1,0
GEN24_27327,1,1,1,1
GEN24_27339,1,1,0,1
GEN24_27404,1,7,1,1
GEN24_27416,1,1,0,1
GEN24_27434,1,1,0,1
GEN24_27458,1,1,0,1
GEN24_27478,1,1,1,0
GEN24_27484,1,1,0,1
GEN24_27486,1,2,1,1
GEN24_27496,1,4,1,0
GEN24_27511,1,4,1,0
GEN24_27528,1,1,1,0
GEN24_27588,1,1,1,0
GEN24_27610,1,1,1,0
GEN24_27613,1,1,1,0
GEN24_27621,1,1,1,0
GEN24_27650,1,1,0,1
GEN24_27782,1,1,0,1
GEN24_27800,1,1,1,0
GEN24_27809,1,1,1,0
GEN24_27817,1,4,1,0
GEN24_27843,1,2,1,1
GEN24_27925,1,1,0,1
GEN24_27968,1,1,0,1
GEN24_28034,1,2,1,0
GEN24_28039,1,3,1,1
GEN24_28065,1,2,1,1
GEN24_28066,1,1,1,0
GEN24_28072,1,1,0,1
GEN24_28147,1,2,1,1
GEN24_28150,1,1,0,1
GEN24_28153,1,1,0,1
GEN24_28222,1,1,0,1
GEN24_28228,1,1,1,1
GEN24_28232,1,1,1,0
GEN24_28245,1,1,0,1
GEN24_28247,1,1,1,0
GEN24_28261,1,1,1,0
GEN24_28330,1,1,0,1
GEN24_28400,1,2,1,1
GEN24_28419,1,2,0,1
GEN24_28423,1,1,1,0
GEN24_28425,1,1,0,1
GEN24_28493,1,1,1,1
GEN24_28502,1,1,0,1
GEN24_28514,1,1,1,0
GEN24_28529,1,1,0,1
GEN24_28561,1,1,0,1
GEN24_28563,1,2,1,1
GEN24_28566,1,1,1,0
GEN24_28614,1,1,1,0
GEN24_28702,1,1,1,1
GEN24_28703,1,1,1,1
GEN24_28707,1,1,1,0
GEN24_28722,1,1,0,1
GEN24_28743,1,2,1,1
GEN24_28750,1,1,1,0
GEN24_28755,1,2,1,1
GEN24_28760,1,1,0,1
GEN24_28761,1,2,1,1
GEN24_28763,1,3,1,1
GEN24_28769,1,4,1,1
GEN24_28772,1,1,1,1
GEN24_28774,1,1,1,1
GEN24_28793,1,1,0,1
GEN24_28821,1,1,0,1
GEN24_28903,1,1,1,0
GEN24_28907,1,1,0,1
GEN24_28945,1,1,1,0
GEN24_28956,1,1,1,0
GEN24_28960,1,1,0,1
GEN24_29022,1,1,1,1
GEN24_29026,1,1,1,1
GEN24_29035,1,1,0,1
GEN24_29038,1,6,1,1
GEN24_29041,1,1,0,1
GEN24_29049,1,2,1,1
GEN24_29063,1,1,1,1
GEN24_29065,1,1,0,1
GEN24_29072,1,1,1,1
